edge_id,slope
EDGE_001053,0.004303
EDGE_001054,-0.001524
EDGE_001055,0.005194
EDGE_001056,0.000278
EDGE_001057,-0.011645
EDGE_001058,0.011855
EDGE_001059,0.001524
EDGE_001060,-0.001375
EDGE_001061,0.000645
EDGE_001062,0.039094
EDGE_001063,-0.010057
EDGE_001064,0.047467
EDGE_001065,0.019731
EDGE_001066,-0.036477
EDGE_001067,-0.000934
EDGE_001068,-0.012354
EDGE_001069,-0.100036
EDGE_001070,-0.008705
EDGE_001071,0.012804
EDGE_001072,0.007423
EDGE_001073,-0.021329
EDGE_001074,-0.012804
EDGE_001075,0.079354
EDGE_001076,0.039360
EDGE_001077,-0.037213
EDGE_001078,0.176472
EDGE_001079,-0.042076
EDGE_001080,-0.013573
EDGE_001081,-0.040033
EDGE_001082,0.005270
EDGE_001083,0.013573
EDGE_001084,-0.027042
EDGE_001085,-0.005270
EDGE_001086,0.069601
EDGE_001087,0.027301
EDGE_001088,-0.048260
EDGE_001089,0.050005
EDGE_001090,0.022967
EDGE_001091,0.043327
EDGE_001092,-0.022967
EDGE_001093,-0.016302
EDGE_001094,0.059965
EDGE_001095,0.049326
EDGE_001096,-0.059965
EDGE_001097,0.087494
EDGE_001098,0.034998
EDGE_001099,-0.019203
EDGE_001100,0.000473
EDGE_001101,0.012454
EDGE_001102,0.006299
EDGE_001103,-0.133732
EDGE_001104,-0.069601
EDGE_001105,-0.020445
EDGE_001106,0.053925
EDGE_001107,-0.000473
EDGE_001108,0.016302
EDGE_001109,0.118090
EDGE_001110,-0.035535
EDGE_001111,0.148473
EDGE_001112,-0.056607
EDGE_001113,-0.148473
EDGE_001114,-0.125927
EDGE_001115,0.045441
EDGE_001116,0.000000
EDGE_001117,-0.009510
EDGE_001118,0.049181
EDGE_001119,0.112082
EDGE_001120,-0.090077
EDGE_001121,0.010305
EDGE_001122,-0.017289
EDGE_001123,0.057695
EDGE_001124,0.164253
EDGE_001125,-0.097202
EDGE_001126,-0.006985
EDGE_001127,-0.050005
EDGE_001128,0.067839
EDGE_001129,-0.000743
EDGE_001130,-0.092021
EDGE_001131,0.006985
EDGE_001132,0.000000
EDGE_001133,-0.022735
EDGE_001134,-0.047174
EDGE_001135,-0.019502
EDGE_001136,0.133732
EDGE_001137,0.047174
EDGE_001138,-0.024748
EDGE_001139,0.008507
EDGE_001140,-0.049399
EDGE_001141,0.092986
EDGE_001142,0.042711
EDGE_001143,0.049399
EDGE_001144,-0.032768
EDGE_001145,0.000000
EDGE_001146,-0.042711
EDGE_001147,-0.057233
EDGE_001148,-0.014469
EDGE_001149,-0.083042
EDGE_001150,0.225100
EDGE_001151,-0.010305
EDGE_001152,-0.080507
EDGE_001153,0.106789
EDGE_001154,-0.044760
EDGE_001155,-0.041522
EDGE_001156,0.094973
EDGE_001157,0.044760
EDGE_001158,-0.083426
EDGE_001159,-0.047853
EDGE_001160,0.041522
EDGE_001161,-0.094952
EDGE_001162,0.037213
EDGE_001163,0.047853
EDGE_001164,-0.136684
EDGE_001165,0.081057
EDGE_001166,0.152042
EDGE_001167,0.006759
EDGE_001168,0.062853
EDGE_001169,-0.132148
EDGE_001170,0.036831
EDGE_001171,-0.053063
EDGE_001172,-0.095313
EDGE_001173,0.047630
EDGE_001174,-0.077142
EDGE_001175,0.085704
EDGE_001176,-0.047759
EDGE_001177,0.000743
EDGE_001178,-0.081057
EDGE_001179,0.036443
EDGE_001180,-0.164253
EDGE_001181,-0.067839
EDGE_001182,0.136684
EDGE_001183,0.077142
EDGE_001184,-0.106789
EDGE_001185,-0.048077
EDGE_001186,-0.107967
EDGE_001187,-0.113727
EDGE_001188,0.107303
EDGE_001189,-0.033578
EDGE_001190,0.113727
EDGE_001191,0.014487
EDGE_001192,-0.111742
EDGE_001193,-0.005334
EDGE_001194,0.097202
EDGE_001195,0.048077
EDGE_001196,-0.079354
EDGE_001197,-0.094973
EDGE_001198,0.043592
EDGE_001199,-0.036831
EDGE_001200,0.083426
EDGE_001201,-0.131765
EDGE_001202,-0.127283
EDGE_001203,0.033578
EDGE_001204,-0.043592
EDGE_001205,-0.062853
EDGE_001206,0.047759
EDGE_001207,0.119341
EDGE_001208,0.015487
EDGE_001209,-0.006759
EDGE_001210,0.139928
EDGE_001211,-0.092345
EDGE_001212,-0.015487
EDGE_001213,0.134989
EDGE_001214,0.092345
EDGE_001215,-0.086550
EDGE_001216,0.014469
EDGE_001217,0.083042
EDGE_001218,0.000000
EDGE_001219,-0.006048
EDGE_001220,0.127283
EDGE_001221,0.111742
EDGE_001222,-0.134989
EDGE_001223,0.009510
EDGE_001224,0.004672
EDGE_001225,-0.006209
EDGE_001226,0.004780
EDGE_001227,0.200496
EDGE_001228,-0.046168
EDGE_001229,0.001309
EDGE_001230,0.043454
EDGE_001231,-0.053622
EDGE_001232,-0.016623
EDGE_001233,-0.070448
EDGE_001234,-0.096538
EDGE_001235,0.053622
EDGE_001236,-0.028956
EDGE_001237,-0.079113
EDGE_001238,0.096538
EDGE_001239,0.016833
EDGE_001240,0.079113
EDGE_001241,0.020663
EDGE_001242,-0.031465
EDGE_001243,-0.074695
EDGE_001244,0.070448
EDGE_001245,-0.000110
EDGE_001246,-0.016833
EDGE_001247,0.074695
EDGE_001248,0.000650
EDGE_001249,-0.020663
EDGE_001250,-0.032758
EDGE_001251,-0.043454
EDGE_001252,0.003077
EDGE_001253,0.027101
EDGE_001254,0.084366
EDGE_001255,0.031465
EDGE_001256,-0.078106
EDGE_001257,-0.086024
EDGE_001258,0.067491
EDGE_001259,-0.076518
EDGE_001260,0.104686
EDGE_001261,-0.055974
EDGE_001262,0.076518
EDGE_001263,0.007096
EDGE_001264,0.012714
EDGE_001265,0.064516
EDGE_001266,0.028428
EDGE_001267,-0.037738
EDGE_001268,0.002266
EDGE_001269,-0.064516
EDGE_001270,0.003006
EDGE_001271,0.040382
EDGE_001272,-0.002266
EDGE_001273,-0.006936
EDGE_001274,-0.001309
EDGE_001275,0.074793
EDGE_001276,0.037738
EDGE_001277,-0.000650
EDGE_001278,0.118815
EDGE_001279,-0.074793
EDGE_001280,0.000110
EDGE_001281,0.016110
EDGE_001282,-0.118815
EDGE_001283,-0.003006
EDGE_001284,-0.040382
EDGE_001285,-0.029906
EDGE_001286,-0.104686
EDGE_001287,-0.067491
EDGE_001288,0.006936
EDGE_001289,0.029906
EDGE_001290,-0.096498
EDGE_001291,0.086024
EDGE_001292,-0.007096
EDGE_001293,0.097701
EDGE_001294,-0.031131
EDGE_001295,-0.072823
EDGE_001296,-0.011069
EDGE_001297,0.065966
EDGE_001298,-0.001728
EDGE_001299,-0.003323
EDGE_001300,0.072823
EDGE_001301,0.128966
EDGE_001302,-0.009107
EDGE_001303,-0.095674
EDGE_001304,0.022217
EDGE_001305,-0.028428
EDGE_001306,0.055974
EDGE_001307,-0.134815
EDGE_001308,0.079197
EDGE_001309,-0.012714
EDGE_001310,0.134815
EDGE_001311,0.012943
EDGE_001312,-0.002311
EDGE_001313,0.100619
EDGE_001314,-0.019561
EDGE_001315,-0.064998
EDGE_001316,0.055032
EDGE_001317,-0.100619
EDGE_001318,0.041692
EDGE_001319,0.001169
EDGE_001320,-0.025085
EDGE_001321,0.064998
EDGE_001322,-0.021788
EDGE_001323,0.011511
EDGE_001324,0.017495
EDGE_001325,0.048361
EDGE_001326,-0.128966
EDGE_001327,-0.186077
EDGE_001328,-0.078618
EDGE_001329,-0.028887
EDGE_001330,0.032900
EDGE_001331,-0.029208
EDGE_001332,-0.058074
EDGE_001333,0.042817
EDGE_001334,-0.007840
EDGE_001335,0.001529
EDGE_001336,-0.014514
EDGE_001337,-0.015159
EDGE_001338,-0.107865
EDGE_001339,0.157546
EDGE_001340,0.015159
EDGE_001341,-0.065840
EDGE_001342,0.101517
EDGE_001343,-0.052017
EDGE_001344,0.005326
EDGE_001345,-0.004302
EDGE_001346,-0.075804
EDGE_001347,-0.047859
EDGE_001348,-0.087690
EDGE_001349,0.062351
EDGE_001350,-0.135750
EDGE_001351,-0.026515
EDGE_001352,-0.062351
EDGE_001353,-0.073783
EDGE_001354,-0.052343
EDGE_001355,-0.133281
EDGE_001356,0.073783
EDGE_001357,-0.067248
EDGE_001358,0.002178
EDGE_001359,0.133281
EDGE_001360,0.052343
EDGE_001361,-0.116603
EDGE_001362,0.027503
EDGE_001363,0.032112
EDGE_001364,0.121088
EDGE_001365,-0.027503
EDGE_001366,-0.085432
EDGE_001367,-0.157546
EDGE_001368,-0.002178
EDGE_001369,-0.066395
EDGE_001370,-0.073196
EDGE_001371,0.107865
EDGE_001372,-0.008288
EDGE_001373,-0.005326
EDGE_001374,0.066395
EDGE_001375,-0.058108
EDGE_001376,0.116603
EDGE_001377,-0.028742
EDGE_001378,0.067248
EDGE_001379,-0.101517
EDGE_001380,0.071863
EDGE_001381,-0.015209
EDGE_001382,0.033652
EDGE_001383,0.015209
EDGE_001384,0.063580
EDGE_001385,-0.023358
EDGE_001386,0.108269
EDGE_001387,-0.090240
EDGE_001388,-0.061173
EDGE_001389,0.044635
EDGE_001390,-0.027543
EDGE_001391,0.058108
EDGE_001392,-0.018995
EDGE_001393,0.004302
EDGE_001394,-0.010108
EDGE_001395,0.065840
EDGE_001396,0.042149
EDGE_001397,-0.048569
EDGE_001398,0.095278
EDGE_001399,-0.042149
EDGE_001400,-0.005978
EDGE_001401,-0.057023
EDGE_001402,-0.076722
EDGE_001403,0.034414
EDGE_001404,0.073928
EDGE_001405,0.022248
EDGE_001406,-0.020191
EDGE_001407,0.069121
EDGE_001408,-0.006322
EDGE_001409,-0.057108
EDGE_001410,-0.050630
EDGE_001411,0.048034
EDGE_001412,-0.121659
EDGE_001413,-0.022773
EDGE_001414,0.087690
EDGE_001415,-0.069121
EDGE_001416,-0.048034
EDGE_001417,0.005978
EDGE_001418,-0.082594
EDGE_001419,0.011754
EDGE_001420,0.029641
EDGE_001421,-0.095278
EDGE_001422,0.058589
EDGE_001423,-0.011754
EDGE_001424,-0.036901
EDGE_001425,-0.058589
EDGE_001426,0.050630
EDGE_001427,-0.006674
EDGE_001428,0.048569
EDGE_001429,-0.012800
EDGE_001430,0.042510
EDGE_001431,-0.025889
EDGE_001432,0.082807
EDGE_001433,0.015698
EDGE_001434,0.135750
EDGE_001435,-0.071863
EDGE_001436,-0.010783
EDGE_001437,-0.082807
EDGE_001438,-0.059837
EDGE_001439,-0.121088
EDGE_001440,0.026515
EDGE_001441,0.060535
EDGE_001442,0.047859
EDGE_001443,-0.043677
EDGE_001444,0.059837
EDGE_001445,-0.060535
EDGE_001446,-0.101023
EDGE_001447,-0.005373
EDGE_001448,-0.047107
EDGE_001449,0.043677
EDGE_001450,-0.047459
EDGE_001451,0.075804
EDGE_001452,0.035317
EDGE_001453,-0.091835
EDGE_001454,0.005373
EDGE_001455,0.012846
EDGE_001456,0.101023
EDGE_001457,0.090240
EDGE_001458,-0.004507
EDGE_001459,-0.063580
EDGE_001460,-0.017555
EDGE_001461,0.022773
EDGE_001462,0.090920
EDGE_001463,-0.108269
EDGE_001464,0.004507
EDGE_001465,0.055651
EDGE_001466,0.061173
EDGE_001467,-0.016316
EDGE_001468,0.135787
EDGE_001469,0.001544
EDGE_001470,-0.001015
EDGE_001471,0.000000
EDGE_001472,-0.041799
EDGE_001473,-0.013187
EDGE_001474,-0.018665
EDGE_001475,0.002441
EDGE_001476,0.027360
EDGE_001477,-0.021357
EDGE_001478,-0.025112
EDGE_001479,-0.037456
EDGE_001480,0.015549
EDGE_001481,-0.084031
EDGE_001482,-0.014813
EDGE_001483,-0.017187
EDGE_001484,0.000000
EDGE_001485,0.000000
EDGE_001486,0.006726
EDGE_001487,0.009350
EDGE_001488,0.045406
EDGE_001489,0.063099
EDGE_001490,0.000000
EDGE_001491,0.000000
EDGE_001492,0.001153
EDGE_001493,0.003947
EDGE_001494,-0.002290
EDGE_001495,-0.012067
EDGE_001496,0.015617
EDGE_001497,0.031986
EDGE_001498,0.000000
EDGE_001499,0.000000
EDGE_001500,0.048868
EDGE_001501,-0.031986
EDGE_001502,0.027763
EDGE_001503,-0.036680
EDGE_001504,-0.048868
EDGE_001505,-0.052359
EDGE_001506,0.044283
EDGE_001507,-0.030641
EDGE_001508,-0.032362
EDGE_001509,0.020933
EDGE_001510,-0.017511
EDGE_001511,0.030641
EDGE_001512,0.015374
EDGE_001513,-0.019137
EDGE_001514,0.022848
EDGE_001515,0.017511
EDGE_001516,0.004732
EDGE_001517,0.005464
EDGE_001518,0.036680
EDGE_001519,-0.022848
EDGE_001520,-0.012337
EDGE_001521,0.039626
EDGE_001522,-0.027763
EDGE_001523,0.058510
EDGE_001524,-0.048032
EDGE_001525,-0.017764
EDGE_001526,0.039288
EDGE_001527,-0.020933
EDGE_001528,0.017764
EDGE_001529,-0.042540
EDGE_001530,0.032362
EDGE_001531,-0.016331
EDGE_001532,0.049690
EDGE_001533,-0.049690
EDGE_001534,0.020303
EDGE_001535,-0.031498
EDGE_001536,0.005148
EDGE_001537,0.016331
EDGE_001538,0.019137
EDGE_001539,-0.029348
EDGE_001540,-0.005148
EDGE_001541,0.034912
EDGE_001542,-0.004732
EDGE_001543,-0.004225
EDGE_001544,-0.002417
EDGE_001545,-0.095548
EDGE_001546,0.002417
EDGE_001547,0.016250
EDGE_001548,0.016656
EDGE_001549,0.016863
EDGE_001550,0.045954
EDGE_001551,-0.017973
EDGE_001552,-0.016863
EDGE_001553,-0.024682
EDGE_001554,0.005722
EDGE_001555,0.002492
EDGE_001556,0.003154
EDGE_001557,0.048032
EDGE_001558,-0.005722
EDGE_001559,0.000000
EDGE_001560,-0.058510
EDGE_001561,-0.044283
EDGE_001562,-0.022112
EDGE_001563,-0.033195
EDGE_001564,0.016122
EDGE_001565,-0.015374
EDGE_001566,0.042540
EDGE_001567,-0.010203
EDGE_001568,0.033195
EDGE_001569,-0.005464
EDGE_001570,0.000000
EDGE_001571,0.010203
EDGE_001572,0.000000
EDGE_001573,0.012337
EDGE_001574,-0.034912
EDGE_001575,-0.045853
EDGE_001576,0.064938
EDGE_001577,-0.047107
EDGE_001578,0.057934
EDGE_001579,0.021224
EDGE_001580,0.058258
EDGE_001581,-0.049161
EDGE_001582,0.033918
EDGE_001583,0.000394
EDGE_001584,0.068890
EDGE_001585,-0.036250
EDGE_001586,0.008874
EDGE_001587,0.021881
EDGE_001588,-0.023970
EDGE_001589,-0.068890
EDGE_001590,0.013420
EDGE_001591,0.029348
EDGE_001592,-0.016250
EDGE_001593,0.017973
EDGE_001594,0.045853
EDGE_001595,-0.016122
EDGE_001596,0.040288
EDGE_001597,-0.013420
EDGE_001598,0.000000
EDGE_001599,-0.058572
EDGE_001600,0.034424
EDGE_001601,0.060480
EDGE_001602,-0.008874
EDGE_001603,0.034554
EDGE_001604,-0.034424
EDGE_001605,0.047363
EDGE_001606,0.031498
EDGE_001607,-0.038872
EDGE_001608,0.069671
EDGE_001609,-0.045954
EDGE_001610,-0.020303
EDGE_001611,0.047989
EDGE_001612,0.059250
EDGE_001613,-0.069671
EDGE_001614,-0.047363
EDGE_001615,0.022310
EDGE_001616,-0.017119
EDGE_001617,0.009422
EDGE_001618,0.070320
EDGE_001619,-0.033571
EDGE_001620,-0.018700
EDGE_001621,0.023792
EDGE_001622,-0.022310
EDGE_001623,0.018700
EDGE_001624,-0.111408
EDGE_001625,0.047241
EDGE_001626,-0.063684
EDGE_001627,0.111408
EDGE_001628,0.001084
EDGE_001629,-0.122001
EDGE_001630,-0.036480
EDGE_001631,-0.009928
EDGE_001632,0.122001
EDGE_001633,-0.027553
EDGE_001634,0.056570
EDGE_001635,-0.056570
EDGE_001636,0.000170
EDGE_001637,0.043247
EDGE_001638,0.020822
EDGE_001639,-0.043247
EDGE_001640,-0.007436
EDGE_001641,-0.020822
EDGE_001642,0.030406
EDGE_001643,0.007436
EDGE_001644,0.062340
EDGE_001645,-0.067369
EDGE_001646,0.037976
EDGE_001647,0.067369
EDGE_001648,-0.064804
EDGE_001649,0.036480
EDGE_001650,0.033571
EDGE_001651,0.017119
EDGE_001652,0.008702
EDGE_001653,0.125818
EDGE_001654,-0.070320
EDGE_001655,0.023634
EDGE_001656,0.000000
EDGE_001657,-0.035202
EDGE_001658,0.023296
EDGE_001659,0.023351
EDGE_001660,-0.016856
EDGE_001661,-0.101884
EDGE_001662,0.000000
EDGE_001663,0.022374
EDGE_001664,-0.037329
EDGE_001665,0.078459
EDGE_001666,-0.023792
EDGE_001667,-0.007538
EDGE_001668,0.049504
EDGE_001669,0.046573
EDGE_001670,-0.035000
EDGE_001671,-0.021004
EDGE_001672,0.000818
EDGE_001673,-0.041401
EDGE_001674,0.016856
EDGE_001675,-0.060873
EDGE_001676,0.021066
EDGE_001677,-0.008081
EDGE_001678,-0.000818
EDGE_001679,0.016655
EDGE_001680,-0.078459
EDGE_001681,0.020100
EDGE_001682,0.034384
EDGE_001683,0.061159
EDGE_001684,-0.020100
EDGE_001685,-0.048932
EDGE_001686,0.064804
EDGE_001687,-0.034384
EDGE_001688,0.051664
EDGE_001689,-0.021066
EDGE_001690,0.067956
EDGE_001691,0.054780
EDGE_001692,-0.001224
EDGE_001693,0.058572
EDGE_001694,-0.050218
EDGE_001695,-0.021881
EDGE_001696,-0.064938
EDGE_001697,0.052359
EDGE_001698,-0.039626
EDGE_001699,-0.042394
EDGE_001700,0.000000
EDGE_001701,0.032405
EDGE_001702,-0.028211
EDGE_001703,-0.036633
EDGE_001704,0.041401
EDGE_001705,0.075147
EDGE_001706,0.028211
EDGE_001707,-0.033089
EDGE_001708,0.070258
EDGE_001709,0.021102
EDGE_001710,0.014905
EDGE_001711,0.019565
EDGE_001712,-0.026171
EDGE_001713,0.060873
EDGE_001714,0.002944
EDGE_001715,0.036633
EDGE_001716,0.026171
EDGE_001717,0.033089
EDGE_001718,-0.008511
EDGE_001719,-0.060480
EDGE_001720,-0.057934
EDGE_001721,0.038984
EDGE_001722,-0.001657
EDGE_001723,0.054201
EDGE_001724,0.011403
EDGE_001725,0.001094
EDGE_001726,0.043074
EDGE_001727,-0.008622
EDGE_001728,0.007633
EDGE_001729,0.002182
EDGE_001730,0.022112
EDGE_001731,-0.055489
EDGE_001732,-0.060775
EDGE_001733,0.047107
EDGE_001734,0.035816
EDGE_001735,-0.046412
EDGE_001736,0.015768
EDGE_001737,-0.008667
EDGE_001738,0.002173
EDGE_001739,-0.014595
EDGE_001740,0.002748
EDGE_001741,-0.004992
EDGE_001742,0.006645
EDGE_001743,0.000329
EDGE_001744,0.000046
EDGE_001745,-0.063552
EDGE_001746,-0.030774
EDGE_001747,-0.017114
EDGE_001748,0.028217
EDGE_001749,-0.001042
EDGE_001750,-0.027352
EDGE_001751,0.000296
EDGE_001752,0.022080
EDGE_001753,0.017021
EDGE_001754,0.000000
EDGE_001755,-0.016469
EDGE_001756,-0.002259
EDGE_001757,-0.001699
EDGE_001758,0.042499
EDGE_001759,-0.009020
EDGE_001760,-0.002187
EDGE_001761,-0.016239
EDGE_001762,-0.018899
EDGE_001763,0.019484
EDGE_001764,-0.018558
EDGE_001765,0.044406
EDGE_001766,0.014033
EDGE_001767,-0.044406
EDGE_001768,0.009408
EDGE_001769,0.032008
EDGE_001770,0.011112
EDGE_001771,-0.003363
EDGE_001772,-0.001808
EDGE_001773,-0.008678
EDGE_001774,-0.003300
EDGE_001775,-0.000071
EDGE_001776,-0.000204
EDGE_001777,-0.002033
EDGE_001778,-0.006810
EDGE_001779,0.000412
EDGE_001780,-0.008515
EDGE_001781,-0.008588
EDGE_001782,0.010383
EDGE_001783,0.011576
EDGE_001784,-0.012005
EDGE_001785,-0.027669
EDGE_001786,-0.046293
EDGE_001787,0.030987
EDGE_001788,0.000993
EDGE_001789,0.023004
EDGE_001790,0.012943
EDGE_001791,-0.001756
EDGE_001792,-0.028006
EDGE_001793,0.007552
EDGE_001794,-0.001372
EDGE_001795,-0.012400
EDGE_001796,0.000441
EDGE_001797,0.095259
EDGE_001798,-0.015556
EDGE_001799,-0.017267
EDGE_001800,-0.033257
EDGE_001801,-0.007588
EDGE_001802,0.000000
EDGE_001803,0.028984
EDGE_001804,-0.053288
EDGE_001805,-0.020563
EDGE_001806,-0.003895
EDGE_001807,-0.013931
EDGE_001808,0.000000
EDGE_001809,0.015727
EDGE_001810,-0.003331
EDGE_001811,-0.003997
EDGE_001812,0.029200
EDGE_001813,0.030510
EDGE_001814,0.031797
EDGE_001815,-0.014800
EDGE_001816,-0.023835
EDGE_001817,0.025705
EDGE_001818,-0.005335
EDGE_001819,0.015183
EDGE_001820,0.006199
EDGE_001821,-0.023350
EDGE_001822,-0.017932
EDGE_001823,0.011527
EDGE_001824,0.006761
EDGE_001825,0.007561
EDGE_001826,0.005182
EDGE_001827,0.000000
EDGE_001828,-0.011527
EDGE_001829,0.004317
EDGE_001830,0.004774
EDGE_001831,0.002718
EDGE_001832,0.000000
EDGE_001833,-0.001655
EDGE_001834,0.000000
EDGE_001835,-0.001039
EDGE_001836,-0.002564
EDGE_001837,0.001655
EDGE_001838,-0.001888
EDGE_001839,-0.015852
EDGE_001840,0.002564
EDGE_001841,-0.002210
EDGE_001842,0.015852
EDGE_001843,-0.001835
EDGE_001844,0.006610
EDGE_001845,-0.012784
EDGE_001846,0.016355
EDGE_001847,-0.001842
EDGE_001848,-0.003166
EDGE_001849,0.001039
EDGE_001850,0.003063
EDGE_001851,-0.003290
EDGE_001852,0.003166
EDGE_001853,0.001888
EDGE_001854,-0.002820
EDGE_001855,0.003290
EDGE_001856,0.002210
EDGE_001857,0.006235
EDGE_001858,0.005397
EDGE_001859,0.004352
EDGE_001860,0.005307
EDGE_001861,-0.021042
EDGE_001862,0.085910
EDGE_001863,0.131779
EDGE_001864,-0.021576
EDGE_001865,-0.015650
EDGE_001866,0.037398
EDGE_001867,-0.000593
EDGE_001868,-0.028943
EDGE_001869,0.110004
EDGE_001870,-0.022920
EDGE_001871,0.002820
EDGE_001872,-0.006610
EDGE_001873,0.004858
EDGE_001874,0.039137
EDGE_001875,0.001835
EDGE_001876,0.008205
EDGE_001877,0.003396
EDGE_001878,0.000590
EDGE_001879,-0.039137
EDGE_001880,-0.023206
EDGE_001881,0.013650
EDGE_001882,-0.002140
EDGE_001883,-0.018360
EDGE_001884,0.000593
EDGE_001885,-0.000393
EDGE_001886,-0.004188
EDGE_001887,0.032794
EDGE_001888,-0.007257
EDGE_001889,-0.003396
EDGE_001890,0.001091
EDGE_001891,-0.034474
EDGE_001892,-0.005462
EDGE_001893,-0.007949
EDGE_001894,0.027399
EDGE_001895,-0.012470
EDGE_001896,0.000250
EDGE_001897,0.019568
EDGE_001898,0.006938
EDGE_001899,0.003269
EDGE_001900,0.017299
EDGE_001901,-0.001113
EDGE_001902,-0.078755
EDGE_001903,0.022861
EDGE_001904,-0.001172
EDGE_001905,-0.000775
EDGE_001906,-0.106445
EDGE_001907,-0.001427
EDGE_001908,-0.008545
EDGE_001909,-0.001716
EDGE_001910,-0.095976
EDGE_001911,-0.126614
EDGE_001912,-0.030221
EDGE_001913,-0.046959
EDGE_001914,0.019253
EDGE_001915,-0.147501
EDGE_001916,-0.006119
EDGE_001917,0.034946
EDGE_001918,-0.010659
EDGE_001919,-0.005676
EDGE_001920,-0.001443
EDGE_001921,-0.002724
EDGE_001922,-0.107503
EDGE_001923,0.012176
EDGE_001924,0.000270
EDGE_001925,-0.000046
EDGE_001926,0.000000
EDGE_001927,-0.003738
EDGE_001928,0.004132
EDGE_001929,0.018038
EDGE_001930,-0.016458
EDGE_001931,0.035530
EDGE_001932,-0.006284
EDGE_001933,0.000123
EDGE_001934,0.004619
EDGE_001935,0.003574
EDGE_001936,0.008600
EDGE_001937,0.023402
EDGE_001938,0.032721
EDGE_001939,0.013558
EDGE_001940,-0.002018
EDGE_001941,0.005089
EDGE_001942,0.013119
EDGE_001943,-0.024506
EDGE_001944,0.027598
EDGE_001945,0.062261
EDGE_001946,-0.026499
EDGE_001947,-0.014125
EDGE_001948,-0.002439
EDGE_001949,-0.002344
EDGE_001950,0.001395
EDGE_001951,-0.002204
EDGE_001952,0.002563
EDGE_001953,0.000150
EDGE_001954,0.001060
EDGE_001955,-0.000095
EDGE_001956,0.005102
EDGE_001957,-0.001056
EDGE_001958,-0.002048
EDGE_001959,-0.005102
EDGE_001960,-0.003845
EDGE_001961,0.000522
EDGE_001962,0.002204
EDGE_001963,0.003845
EDGE_001964,0.002041
EDGE_001965,-0.000010
EDGE_001966,-0.001617
EDGE_001967,0.004098
EDGE_001968,0.001662
EDGE_001969,0.001617
EDGE_001970,0.000519
EDGE_001971,-0.000725
EDGE_001972,-0.001662
EDGE_001973,0.000004
EDGE_001974,-0.002618
EDGE_001975,-0.022371
EDGE_001976,0.003316
EDGE_001977,-0.000188
EDGE_001978,0.002618
EDGE_001979,0.003804
EDGE_001980,0.001359
EDGE_001981,0.000188
EDGE_001982,0.000565
EDGE_001983,-0.000519
EDGE_001984,-0.001359
EDGE_001985,0.000543
EDGE_001986,0.000468
EDGE_001987,-0.001286
EDGE_001988,-0.001026
EDGE_001989,-0.002775
EDGE_001990,0.000562
EDGE_001991,-0.005682
EDGE_001992,-0.005608
EDGE_001993,0.013924
EDGE_001994,0.004623
EDGE_001995,-0.001287
EDGE_001996,-0.003688
EDGE_001997,0.000906
EDGE_001998,-0.003218
EDGE_001999,-0.006746
EDGE_002000,-0.002465
EDGE_002001,-0.000043
EDGE_002002,0.001664
EDGE_002003,-0.002563
EDGE_002004,0.002465
EDGE_002005,0.001056
EDGE_002006,0.000725
EDGE_002007,-0.000522
EDGE_002008,0.002891
EDGE_002009,0.001880
EDGE_002010,0.001281
EDGE_002011,-0.000565
EDGE_002012,-0.000008
EDGE_002013,-0.013530
EDGE_002014,0.001304
EDGE_002015,-0.001751
EDGE_002016,0.000070
EDGE_002017,-0.002114
EDGE_002018,0.003480
EDGE_002019,0.000530
EDGE_002020,-0.001041
EDGE_002021,-0.000564
EDGE_002022,0.000564
EDGE_002023,-0.002776
EDGE_002024,0.003974
EDGE_002025,-0.000942
EDGE_002026,-0.000344
EDGE_002027,0.000108
EDGE_002028,-0.000101
EDGE_002029,0.000579
EDGE_002030,0.000354
EDGE_002031,-0.001214
EDGE_002032,-0.001474
EDGE_002033,0.000101
EDGE_002034,0.001026
EDGE_002035,0.000533
EDGE_002036,0.000771
EDGE_002037,0.002775
EDGE_002038,-0.001550
EDGE_002039,-0.001321
EDGE_002040,-0.000728
EDGE_002041,-0.000191
EDGE_002042,0.009116
EDGE_002043,0.000139
EDGE_002044,-0.003830
EDGE_002045,-0.001227
EDGE_002046,-0.001494
EDGE_002047,-0.000740
EDGE_002048,-0.000100
EDGE_002049,0.001623
EDGE_002050,-0.000283
EDGE_002051,0.000000
EDGE_002052,0.000724
EDGE_002053,0.001780
EDGE_002054,0.002720
EDGE_002055,0.000413
EDGE_002056,0.002805
EDGE_002057,0.001550
EDGE_002058,0.002776
EDGE_002059,0.000779
EDGE_002060,0.000103
EDGE_002061,-0.000108
EDGE_002062,0.000643
EDGE_002063,-0.000103
EDGE_002064,0.000719
EDGE_002065,0.003830
EDGE_002066,0.000585
EDGE_002067,-0.000620
EDGE_002068,0.002115
EDGE_002069,0.000635
EDGE_002070,-0.001528
EDGE_002071,-0.001471
EDGE_002072,-0.000635
EDGE_002073,-0.000236
EDGE_002074,0.001471
EDGE_002075,-0.001877
EDGE_002076,0.013354
EDGE_002077,-0.000670
EDGE_002078,-0.000296
EDGE_002079,-0.001010
EDGE_002080,0.000583
EDGE_002081,0.000925
EDGE_002082,0.000619
EDGE_002083,0.000670
EDGE_002084,0.000855
EDGE_002085,-0.000690
EDGE_002086,0.000670
EDGE_002087,-0.001124
EDGE_002088,0.000829
EDGE_002089,-0.001154
